Judul;Tanggal;Isi Berita;URL Link;URL Gambar;
Resep Qamar Al-Din, Minuman Buah Segar untuk Lebaran;Kompas.com, 11 April 2024, 15:01 WIB;"TANGERANG, KOMPAS.com -Jika ingin menikmati minuman dingin dengan rasa manis, asam, dan segar setelah menyantap makanan bersantan dan berbumbu seharian,Qamar Al-Dinbisa dicoba. Dilansir dariThe Kitchn, Kamis (11/4/2024),Qamar Al-Dintermasuk minuman yang populer saat bulan Ramadan di Timur Tengah dan Afrika Utara, khususnya di Mesir dan Suriah. Biasanya minuman ini menggunakan buah aprikot. Mengingat sulitnya menemukan aprikot di Indonesia, kamu pun bisa menggantinya dengan buah-buahan lainnya. Salah satunya resepQamar Al-Dinhasil kreasi Bar Manager Novotel Tangerang, Deden Hidayatulloh. ""MinumanMiddle East(Timur Tengah) biasanya lebih ketropical,jadi adabasicdari buah-buahan tropis kayakpeach(persik),citrus(sitrus), lemon,pineapple(nanas),"" tutur Deden kepadaKompas.com, Senin (4/3/2024). Kesegaran minuman ini salah satunya berasal dari sirupmint. Selain itu, banyaknya jus jeruk pun bisa disesuaikan dengan jumlah gelas. Simak resepnya berikut ini. A post shared by Foodplace (@my.foodplace)";https://www.kompas.com/food/read/2024/04/11/150124475/resep-qamar-al-din-minuman-buah-segar-untuk-lebaran;https://asset.kompas.com/crops/35lkCJWmJy5tede14g1XNRT18-s=/0x252:4624x3334/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2024/04/11/661792b6a4780.jpg;
Resep Great Palm Date, Minuman dari Kurma dan Susu yang Creamy;Kompas.com, 11 April 2024, 13:56 WIB;"TANGERANG, KOMPAS.com -Masih punya kurma berlebih di rumah? Selain dimakan sebagai camilan, kamu bisa mengolahnya menjadi moktailGreat Palm Date, hasil kreasi Bar Manager Novotel Tangerang, Deden Hidayatulloh. ""(Bisa pakai) kurma apa saja,"" tutur Deden kepadaKompas.com,Senin (4/3/2024). Adapun sirup kurma di resep ini bisa diganti dengan sari kurma. Konsistensinya pun berbeda lantaran biasanya sari kurma lebih kental dibandingkan sirup kurma. Perpaduan antara kurma danhazelnutsepintas terdengar tak biasa, tapi saatKompas.commencobanya, rasanya terbukti harmonis dan saling melengkapi. A post shared by Foodplace (@my.foodplace)";https://www.kompas.com/food/read/2024/04/11/135630575/resep-great-palm-date-minuman-dari-kurma-dan-susu-yang-creamy;https://asset.kompas.com/crops/m_uOEiwGHcEGDfkBMFqzNNEohtk=/0x266:4624x3349/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2024/04/11/661781ebc4a31.jpg;
Resep Es Jahe Segar, Minuman Lebaran untuk Legakan Tenggorokan;Kompas.com, 11 April 2024, 09:34 WIB;"KOMPAS.com -Setelah menyantap aneka makanan Lebaran, paling nikmat minum es segar untuk melegakan tenggorokan. Es jahe segar bisa menjadi pilihannya. Rasanya menghangatkan sekaligus menyegarkan tubuh. Sesuaikan jumlah gula dengan batas konsumsi pribadi saat membuat es jahe segar ini, mengingat takaran gulanya cukup tinggi. Ikutiresep es jahe segardari buku""100 Resep Es Campur & Minuman Segar""(2009) olehDapur Kirana terbitan Gramedia Pustaka Utama berikut ini. 1. Rebus air, jahe, merah, dan gula pasir. Masak di atas api kecil hingga sari jahe keluar dan gula larut. Angkat, saring, biarkan dingin. 2. Taruh es batu dalam gelas saji, tuangkan sirup jahe, tambahkan air jeruk. Aduk rata. Sajikan dingin. Buku""100 Resep Es Campur & Minuman Segar""(2009) oleh Dapur Kirana terbitan Gramedia Pustaka Utama tersediaonlinediGramedia.com. A post shared by Foodplace (@my.foodplace)";https://www.kompas.com/food/read/2024/04/11/093431275/resep-es-jahe-segar-minuman-lebaran-untuk-legakan-tenggorokan;https://asset.kompas.com/crops/XGC6cZ2qjR67UxJc6D1vuar4QUk=/32x0:1000x645/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2024/04/11/6617437a9a813.jpg;
Resep Es Buah Jeli Segar, Suguhan Tamu Lebaran Dalam Jumlah Banyak;Kompas.com, 11 April 2024, 08:05 WIB;"KOMPAS.com -Minuman dingin, manis, dan segar bisa menjadi suguhan bagi tamu saat Lebaran. Khususnya setelah makan ketupat atau makanan berlemak lainnya, minuman manis ini terasa lebih menyegarkan. Coba pilih resep yang mudah dibuat untuk tamu dalam jumlah besar, misalnya es buah campur jeli. Kamu bebas menggunakan buah apa saja asalkan rasanya tergolong manis. Simak resep es campur jeli dari buku ""100 Resep Es Campur & Minuman Segar"" karya Dapur Kirana (2009) Penerbit PT Gramedia Pustaka Utama.";https://www.kompas.com/food/read/2024/04/11/080500275/resep-es-buah-jeli-segar-suguhan-tamu-lebaran-dalam-jumlah-banyak;https://asset.kompas.com/crops/W7lLCRoki6DDuNw9ynjue0zMaGQ=/55x28:935x615/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2024/04/10/6616bbe543b00.jpg;
Resep Es Timun Selasih, Minuman Segar Setelah Makan Ketupat;Kompas.com, 10 April 2024, 18:09 WIB;KOMPAS.com -Netralisir makanan berlemak dan bersantan dengan minuman segar setelah menyantap ketupat, opor, dan lauk pendamping lainnya. Coba buat es yang bahannya mudah dicari, yaitu es timun selasih dariSajian Sedap. Kamu bisa menggunakan timun hijau atau timun suri untuk resep satu ini. 1. Rebus air, kayumanis, dan gula pasir asal larut untuk membuat larutan gula. 2. Masukkan ketimun. Aduk rata. Angkat dan dinginkan. Tambahkan air jeruk nipis dan selasih. Aduk rata. Sajikan bersama es serut. A post shared by Kompas.com (@kompascom);https://www.kompas.com/food/read/2024/04/10/180900175/resep-es-timun-selasih-minuman-segar-setelah-makan-ketupat;https://asset.kompas.com/crops/zUK0BwGNDZqY1vz2bfwXbP_rkks=/3x0:700x465/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2024/04/10/6616565d4f520.jpg;
Resep Teh Jahe Sereh, Minuman Hangat Simpel untuk Sore Hari;Kompas.com, 10 April 2024, 14:42 WIB;"KOMPAS.com -Jika ingin minum minuman hangat nan menyegarkan usai seharian menyantap hidangan berbahan santan, kamu bisa mencoba buat teh jahe serai. Bahan-bahannya terbilang mudah, antara lain jahe, daun pandan, serai, gula pasir, dan teh celup. Jika ingin ditambah hiasan, bisa juga pakai krim kocok secukupnya. Simak resep teh jahe serai dari buku""Resep Minuman Paling Gampang""karya Sisca Soewitomo (2012) terbitan PT Gramedia Pustaka Utama. A post shared by Foodplace (@my.foodplace)";https://www.kompas.com/food/read/2024/04/10/144200875/resep-teh-jahe-sereh-minuman-hangat-simpel-untuk-sore-hari;https://asset.kompas.com/crops/STddmupb2b7vdBsVFtWyoh0o0RM=/0x0:1000x667/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2024/04/10/66163e2d586a4.jpg;
Resep Es Mangga Jeruk Nipis, Segar untuk Buka Puasa atau Lebaran;Kompas.com, 3 April 2024, 16:34 WIB;KOMPAS.com -Minuman segar dan dingin cocok jadi pelepas dahaga saat buka puasa. Selain itu, minuman segar mengandung buah-buahan juga cocok untuk suguhan tamu saat Lebaran. Simakresep es mangga jeruk nipisdari Sajian Sedap ini yang menggunakan soda untuk memberi sensasi rasa lebih kuat dan segar. Kamu bisa ganti jenis buah jadi melon atau nanas, sesuai dengan kesukaan atau stok di rumah. Cara membuat es mangga jeruk nipis: 1. Blender mangga, gula, air jeruk nipis, dan air sampai lembut. 2. Tuang di dalam gelas saji. Tambahkan soda tawar, selasih, dan es batu. A post shared by Foodplace (@my.foodplace);https://www.kompas.com/food/read/2024/04/03/163414975/resep-es-mangga-jeruk-nipis-segar-untuk-buka-puasa-atau-lebaran;https://asset.kompas.com/crops/mdBMxJ0QpQ8hx3TKqdSlFO2N0iI=/3x0:700x465/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2024/04/03/660d20aee49a2.jpg;
Resep Es Doger Khas Betawi, Minuman Segar untuk Buka Puasa;Kompas.com, 26 Maret 2024, 17:01 WIB;KOMPAS.com– Saat berbuka puasa, sebelum memakan makanan utama alangkah baiknya jika dibuka dengan minuman manis yang menyegarkan seperti es doger. Es doger dibuat dengan santan, tapai, ketan hitam, pacar cina, sirop merah, susu kental manis dan kelapa muda parut. Membuat es doger cukup mudah. Sudah siap membuat minuman manis untuk berbuka puasa? Ikuti cara membuat es doger khas Betawi untuk menu berbuka puasa dari buku “100 Resep Kue & Minuman Khas Daerah” oleh Ide Masak (2015) terbitan PT Gramedia Pustaka Utama.;https://www.kompas.com/food/read/2024/03/26/170100875/resep-es-doger-khas-betawi-minuman-segar-untuk-buka-puasa;https://asset.kompas.com/crops/b7kA3QXoV0b_LNVDWrrUCtO4-Lc=/47x50:927x637/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2023/03/26/642037c18d6af.jpg;
Resep Es Kolang-kaling Nanas, Takjil Segar Mudah Dibuat;Kompas.com, 24 Maret 2024, 17:28 WIB;"KOMPAS. com -Butuh rekomendasi takjil segar mudah dibuat untuk buka puasa di rumah? Olahan kolang-kaling mungkin bisa jadi salah satu opsi. Bahan yang dibutuhkan sederhana, ada biji kolang kaling, nanas, gula pasir, pewarna makanan, dan ea batu. Resep es kolang kaling berikut memakai pewarna makanan warna merah, kamu bisa menyesuaikan warna kolang-kaling sesuai selera. Cara membuat es kolang-kaling berikut mudah ditiru oleh pemula, simak resep lengkapnya dalam buku ""100 Resep Es Campur & Minuman Segar"" karya Dapur Kirana (2009) terbitan PT Gramedia Pustaka Utama berikut.";https://www.kompas.com/food/read/2024/03/24/172800375/resep-es-kolang-kaling-nanas-takjil-segar-mudah-dibuat;https://asset.kompas.com/crops/y_7G3N4KS8fyil4US23gNx6_HKY=/0x0:1000x667/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2020/04/27/5ea6e0c3de87e.jpg;
Resep Es Jeruk Buah Potong, Takjil Minuman Dingin Segar;Kompas.com, 24 Maret 2024, 17:01 WIB;KOMPAS.com -Minum es jeruk saja sudah dapat melepas dahaga untuk buka puasa. Namun, kamu bisa berkreasi dengan menambahkan buah-buahan potong agar takjil jadi lebih nikmat dan segar. Kamu bisa menambahkan buah potong atau kerok, seperti semangka, melin, dan nata de coco. Simakresep es jeruk buahpotong dariSajian Sedap. Gulanya bisa menggunakan gula cair, dari air yang direbus dengan gula pasir agar manisnya lebih larut ke minuman es.;https://www.kompas.com/food/read/2024/03/24/170100975/resep-es-jeruk-buah-potong-takjil-minuman-dingin-segar-;https://asset.kompas.com/crops/6PXoQU8WNbVQ8eXROzThfV4tOm8=/3x0:700x465/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2024/03/24/65ffebf053f0f.jpg;
Resep Es Jeruk Nipis Madu, Takjil 6 Bahan untuk Tanggal Tua;Kompas.com, 18 Maret 2024, 17:03 WIB;"KOMPAS.com -Tanggal tua atau belum gajian bukan berarti tidak bisa menikmati takjil segar dan berkhasiat untuk kesehatan. Buat takjil dengan bahan alami, seperti jeruk nipis yang tinggi vitamin C dan campur dengan madu. Resep takjil buka puasa praktis ini cocok untuk kamu yang punya waktu masak sebentar sebelum buka puasa karena hanya terdiri dari enam bahan sederhana. Simakresep es jeruk nipis madudari buku ""Seri Penganan Jadul Tetap Favorit Minuman Hangat & Dingin"" oleh Tim Ide Masak (2013) Penerbit PT Gramedia Pustaka Utama. 1. Campurkan air jeruk nipis, garam, dan es batu. 2. Sesaat sebelum disajikan tuangkan soda, sajikan dengan irisan jeruk nipis. Buku""Seri Penganan Jadul Tetap Favorit Minuman Hangat & Dingin"" oleh Tim Ide Masak (2013) Penerbit PT Gramedia Pustaka Utama bisa dibeli diGramedia.com. A post shared by Foodplace (@my.foodplace)";https://www.kompas.com/food/read/2024/03/18/170300675/resep-es-jeruk-nipis-madu-takjil-6-bahan-untuk-tanggal-tua-;https://asset.kompas.com/crops/UFVLt-eSCgd7JpmRNNR8Gwhzlbs=/0x0:1000x667/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2024/03/18/65f8070f1fc80.jpg;
Resep Bandrek 6 Bahan Sederhana, Takjil untuk Musim Pancaroba;Kompas.com, 13 Maret 2024, 17:03 WIB;"KOMPAS.com -Cuaca yang tidak menentu membuat rentan sakit. Kondisi ini semakin enantang saat puasa Ramadhan. Coba hindari berbuka dengan takjil dingin jika merasa tenggorokan sudah tidak enak. Buat takjil minuman hangat dengan berbagai bahan rempah untuk meningkatkan imunitas tubuh, contohnya bandrek khas Jawa Barat. Minuman ini memang cocok dikonsumsi pada suhu dingin, khususnya saat musim hujan. Simakresep bandrekdari buku ""Yuk Wedangan Minuman Hangat Legendaris"" karya Lily T. Erwin (2020) Penerbit PT Gramedia Pustaka Utama.";https://www.kompas.com/food/read/2024/03/13/170300575/resep-bandrek-6-bahan-sederhana-takjil-untuk-musim-pancaroba;https://asset.kompas.com/crops/63wyoUhW534JgC-y0BSxZxRew0k=/139x101:939x634/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2024/03/13/65f17626485cc.jpg;
7 Resep Minuman Sereh, Sajikan Dingin atau Hangat;Kompas.com, 12 Maret 2024, 11:33 WIB;KOMPAS.com- Sedang punya serai dalam jumlah banyak di rumah?Kompas.comrangkum sedikitnya ada tujuh resep minuman serai yang bisa dihidangkan hangat atau dingin. Cara membuat minuman serai ini juga cukup mudah dengan bahan sederhana yang ada di dapur rumah. Kamu bisa membuatnya untuk hidangan berbuka puasa atau saat sahur untuk menghangatkan diri. Simak aneka resep minuman hangat khas Indonesia yang satu ini. Kali ini tidak perlu repot datang ke kafe atau restoran untuk mendapatkannya, kamu juga bisa membuat minuman kekinian sendiri di rumah. Salah satu variasi yang bisa dicoba adalah Lemongrass Matcha Tea. Bahan utama yang diperlukan termasuk beberapa jenis sirup, seperti sirup simpel, sirup leci, dan ekstrak serai.;https://www.kompas.com/food/read/2024/03/12/113300275/7-resep-minuman-sereh-sajikan-dingin-atau-hangat;https://asset.kompas.com/crops/SI_tIrAR6wh3ZC7hZqw_dei1WpE=/0x0:1000x667/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2024/03/12/65efb4765cba5.jpeg;
Resep Es Selendang Mayang Khas Betawi, Segar Diminum Saat Cuaca Panas;Kompas.com, 7 Maret 2024, 14:37 WIB;KOMPAS.com– Es selendang mayang termasuk minuman tradisional khas Betawi yang saat ini sudah sulit ditemui. Warna minuman ini umumnya mencolok sehingga menarik perhatian. Es selendang mayang terbuat dari tepung hunkwe dan tepung beras, dengan tekstur lembut dan rasa manis gurih. Untukresep es selendang mayangkali ini, bahan-bahan yang dibutuhkan, di antaranya tepung hunkwe, tepung beras, vanili, daun pandan, garam, gula merah, dan santan. Dilansir dari buku“Jakarta Street Food”oleh Kevindra Prianto Soemantri (2017) terbitan PT Gramedia Pustaka Utama, berikutresep es selendang mayang tradisional khas Betawi: A post shared by Foodplace (@my.foodplace);https://www.kompas.com/food/read/2024/03/07/143700875/resep-es-selendang-mayang-khas-betawi-segar-diminum-saat-cuaca-panas;https://asset.kompas.com/crops/kfurFii9_85yBpoqc4GzSU7RTGA=/0x0:1280x853/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2023/09/12/65006a51f18db.jpeg;
Resep Wedang Jahe Madu, Minuman untuk Jaga Daya Tahan Tubuh;Kompas.com, 29 Februari 2024, 08:02 WIB;KOMPAS.com -Cuaca ekstrem di beberapa daerah Indonesia rentan membuat sakit. Jaga daya tahan tubuh kamu dengan makan makanan bergizi, minum vitamin, dan minum minuman herbal khas Indonesia. Coba nikmati wedang jahe madu yang dapat membantu imun tubuh. Madu asli memiliki manfaat untuk membuat sitem imun tubuh jadi kuat, mempercepat penyembuhan luka, dan meredakan batuk. Sama halnya dengan madu, jahe yang juga kaya manfaat, di antaranya melawan flu, mengatasi masalah pencernaan, dan menghangatkan tubuh. Simakresep wedang jahe maduyang rasanya enak dan kaya manfaat dariSajian Sedapberikut ini. Resep ini dalam porsi banyak atau 1,5 liter yang bisa diminum sekeluarga.;https://www.kompas.com/food/read/2024/02/29/080200175/resep-wedang-jahe-madu-minuman-untuk-jaga-daya-tahan-tubuh-;https://asset.kompas.com/crops/XvDtl4UG2BorNQ7uW6Edr5mrV7s=/0x30:1000x697/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2024/02/28/65df16d6b2f64.jpg;
Resep Es Jambu Nanas, Minuman Segar Dingin Pelepas Dahaga;Kompas.com, 26 Februari 2024, 08:31 WIB;"KOMPAS.com -Siang hari yang terik paling pas bila ditemani segelas minuman segar dingin untuk melegakan tenggorokan. Namun jangan asal meneguk air dingin, sebaiknya buatlah minuman sendiri dengan menggunakan campuran buah-buahan segar. Kali ini, buah yang dibutuhkan yaitu buah jambu biji dan nanas. Simak cara membuatminuman segardingin dalam buku""Resep Minuman Dingin & Segar ala Sisca Soewitomo""karya Sisca Soewitomo (2012) terbitan PT Gramedia Pustaka Utama berikut. 1. Cuci bersih jambu biji, buang bijinya, dan potong memanjang. 2. Didihkan air jeruk manis bersama kayu manis, cengkeh, dan gula pasir di dalam panci. Setelah itu masukkan potongan jambu biji dan nanas, masak sebentar sampai jambu agak layu. 3. Angkat lalu biarkan campuran nanas dan jambu dingin di suhu ruang. Simpan di kulkas lalu sajikan dalam keadaan dingin. Buku""Resep Minuman Dingin & Segar ala Sisca Soewitomo""karya Sisca Soewitomo (2012) terbitan PT Gramedia Pustaka Utama bisa dibeli secara daring diGramedia.com.";https://www.kompas.com/food/read/2024/02/26/083100275/resep-es-jambu-nanas-minuman-segar-dingin-pelepas-dahaga;https://asset.kompas.com/crops/_pVQGr9XqReyU9vBKKrc-eFFa-s=/0x0:5064x3376/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2022/01/24/61ee5132c028d.jpg;
Resep Mocktail Stroberi Float, Bikin Minuman Kekinian Ala Kafe;Kompas.com, 9 Februari 2024, 20:31 WIB;KOMPAS.com -Tidak perlu repot datang ke kafe kekinian untuk menikmati segelasmocktailsegar dengan bentuk yang menarik. Kamu juga bisa membuatmocktailsendiri dengan bahan-bahan yang ada di rumah. Beberapa di antaranya seperti sirup, es batu, soda tawar, dan es krim. Warnamocktailyang tampak cantik berlapis bisa disesuaikan dengan urutan menuang bahan-bahan ke dalam gelas saji.;https://www.kompas.com/food/read/2024/02/09/203100275/resep-mocktail-stroberi-float-bikin-minuman-kekinian-ala-kafe;https://asset.kompas.com/crops/YEGaqkKwiIsK82jnUHkScbRfFsg=/0x0:642x428/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2022/05/16/628254dc151bf.jpg;
Resep Chai Tea khas India, Sajikan Hangat untuk Banyak Orang;Kompas.com, 28 Januari 2024, 17:31 WIB;KOMPAS.com -Teh rempah india ini dibuat dari campuran cengkih, kayu manis, jahe, dan kapulaga. Aroma tehnya harum saat campuran rempah tersebut direbus perlahan dalam waktu berjam-jam. Sebelum disajikan, campurchai teadengan kental manis atau susu cair untuk menyeimbangkan rasa dan aroma kuat dari rempah-rempahnya. Resepchai teaini menghasilkan 12 gelas, cukup untuk satu keluarga lebih. Cocok dinikmati saat hujan selagi kumpul keluarga. Sebuah kiriman dibagikan oleh Kompas.com (@kompascom) Selengkapnya, simakresep chai teayang dilansir dariTaste of Homeberikut ini: Shutterstock/Kidsada ManchindaIlustrasi chai tea.;https://www.kompas.com/food/read/2024/01/28/173100575/resep-chai-tea-khas-india-sajikan-hangat-untuk-banyak-orang;https://asset.kompas.com/crops/rgH6LFE9b-7Nn_SQ_8PdY-rA3cY=/0x0:800x533/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2020/12/01/5fc651cd3391b.jpg;
Resep Wedang Kacang, Tambah Ketan dan Santan yang Creamy;Kompas.com, 26 Januari 2024, 20:37 WIB;KOMPAS.com -Peralihan musim kemarau ke musim hujan membuat daya tahan tubuh jadi menurun dan banyak yang terkena flu. Coba minum minuman hangat khususnya saat malam dengan hawa sejuk, seperti aneka wedang empon-empon kahs Indonesia. Wedang kacang bisa jadi pilihan minuman wedang sederhana yang mudah dibuat. Wedang kacang menggunakan jahe yang berkhasiat untuk memperkuat sistem imunitas tubuh, mengatasi radang tenggorokan, dan menambah stamina. Simakresep wedang kacangdariSajian Sedapberikut ini.;https://www.kompas.com/food/read/2024/01/26/203700075/resep-wedang-kacang-tambah-ketan-dan-santan-yang-creamy;https://asset.kompas.com/crops/EDP1WmQSucq8WY3KYOnS6J5av7c=/0x0:698x465/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2024/01/26/65b3a8bbbe3d3.jpg;
