Judul Resep;Tanggal;Isi Resep;URL Link;URL Gambar
4 Minuman Rempah, Cocok Diminum Saat Pilek dan Batuk;Kompas.com, 7 April 2025, 18:07 WIB;"KOMPAS.com -Saat batuk dan pilek menyerang, minuman hangat berbahan rempah-rempah bisa memberikan kenyamanan yang sangat dibutuhkan. Selain menghangatkan tubuh,minuman rempahjuga sering kali memiliki khasiat untuk membantu tubuh melawan infeksi, mengurangi peradangan, serta melegakan hidung dan tenggorokan. Indonesia, yang kaya akan rempah-rempah, memiliki banyak pilihan bahan alami yang bisa dijadikan minuman kesehatan. Berikut beberaparesep minuman rempahyang cocok untuk mengatasi batuk dan pilek: Shutterstock.com / Ariyani TedjoIlustrasi wedang secangKayu secang memiliki warna oranye kecokelatan dengan aroma khas yang menyegarkan. Bahan ini dikenal memiliki banyak manfaat untuk kesehatan, seperti mengurangi peradangan dan meredakan nyeri. Berikut adalah resep Wedang Secang Susu yang dikutip dari dari buku""Kuliner Nusantara: Wedang dan Es""(2018) oleh Tim Primarasa terbitan PT Gaya Favorit Press,yang bisa dijadikan minuman kesehatan untuk membantu meredakan flu: Cara membuat Wedang Secang Susu:";https://www.kompas.com/food/read/2025/04/07/180704075/4-minuman-rempah-cocok-diminum-saat-pilek-dan-batuk;https://asset.kompas.com/crops/m1qf5eHT-_GRlSlKrV68jNdeBHA=/0x0:1000x667/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2020/03/28/5e7f2730671d9.jpg
Resep Minuman Herba untuk Atasi Gangguan Pencernaan, Pakai Adas Manis;Kompas.com, 2 April 2025, 06:36 WIB;"KOMPAS.com -Bila mengalami gangguan pencernaan setelah banyak menyantap makanan Lebaran, kamu bisa minum minuman herba untuk membantu mengatasinya. Resep ini menggunakan adas manis yang sifatnya antiseptik. Bahan ini membantu mengatasi gangguan pencernaan, termasuk perut kembung. Jika memiliki alergi atau kondisi penyakit tertentu, konsultasikanlah ke dokter sebelum minum minuman herba. Simak resep minuman herba berikut ini, dilansir dari buku""45 Resep Minuman Mujarab Teh Herba""karya Inti Krisnawati (2014) terbitan PT Gramedia Pustaka Utama.";https://www.kompas.com/food/read/2025/04/02/063600175/resep-minuman-herba-untuk-atasi-gangguan-pencernaan-pakai-adas-manis;https://asset.kompas.com/crops/rfEldRyziAH_vOjkDy8l7HkwxsU=/88x572:1000x1180/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2025/04/01/67ec094b30f1d.jpg
Resep Minuman Segar Pendamping Makanan Bersantan Saat Lebaran;Kompas.com, 31 Maret 2025, 21:00 WIB;KOMPAS.com- Minuman segar cocok dinikmati setelah menyantap hidangan opor ayam atau masakan lebaran yang berbahan santan lainnya. Sebab, minuman yang menyegarkan akan membantu mengurangi rasa enek yang mungkin timbul setelah makan. Namun, tidak semua minuman dingin cocok untuk dikonsumsi bersamamakanan bersantan. Minuman yang terlalu manis dan bersoda malah dapat menambah rasa begah setelah makan santapan yang berlemak. Lantas, minuman apa saja yang cocok dihidangkan bersama makanan bersantan?;https://www.kompas.com/tren/read/2025/03/31/210000065/resep-minuman-segar-pendamping-makanan-bersantan-saat-lebaran;https://asset.kompas.com/crops/bH33Q8JppW_AdF-OkcFyrwjeKBQ=/3x0:700x465/780x390/filters:watermark(data/photo/2020/03/10/5e6775d554370.png,0,-0,1)/data/photo/2024/04/10/6616565d4f520.jpg
Resep Es Jeruk Kelapa Lemon, Minuman Pendamping Makan Ketupat Lebaran;Kompas.com, 31 Maret 2025, 09:31 WIB;"KOMPAS.com -Es jeruk kelapa lemon bisa menjadi minuman pendamping makan ketupat saat Lebaran tahun ini. Campuran air kelapa, jeli jeruk, dan perasan lemon, membuat minuman dingin ini terasa segar dan ringan usai menyantap makanan Lebaran. Selain untuk keluarga, es jeruk kelapa lemon juga bisa disajikan untuk suguhan tamu yang datang ke rumah. Simak resep es jeruk kelapa lemon untuk 600 mililiter (ml) dari buku ""Seri Femina: Sajian Lebaran-Cake, Puding, dan Minuman"" (2019) oleh Tim Boga Femina terbitan Gaya Favorit Press berikut ini.";https://www.kompas.com/food/read/2025/03/31/093100675/resep-es-jeruk-kelapa-lemon-minuman-pendamping-makan-ketupat-lebaran;https://asset.kompas.com/crops/RBJ0m2134qrndplABl18gWJnINs=/3x0:700x465/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2022/04/15/62592e883e2a5.jpg
Resep Lime Blush Punch, Ide Minuman untuk Buka Puasa;Kompas.com, 21 Maret 2025, 18:45 WIB;"KOMPAS.com -Sesekali cobalah buat resepLime Blush Punch, minuman bersoda yang menyegarkan untuk buka puasa. Rasa asam dari air jeruk nipis, ditambah soda yang memberi sensasi ""pedas"" di lidah dan siropgrenadineyang manis membuat minuman ini cocok disantap bersama keluarga. Simak resep dan cara membuatLime Blush Punchberikut ini, dilansir dari lamanSajian Sedap, Jumat (21/3/2025).";https://www.kompas.com/food/read/2025/03/21/184500175/resep-lime-blush-punch-ide-minuman-untuk-buka-puasa;https://asset.kompas.com/crops/G4ER0IuG53_vr8qrBJLbARjIgjQ=/0x0:698x465/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2025/03/21/67dd4f49ee0e5.jpg
10 Resep Minuman dari Kurma, Cocok untuk Takjil Buka Puasa;Kompas.com, 25 Februari 2025, 22:30 WIB;KOMPAS.com -Kurma merupakan buah kering mirip kismis namun lebih besar yang dijadikan menu wajib saat berbuka puasa. Jika ingin mengonsumsi kurma dengan cara diolah, kamu bisa membuat minuman untuk takjil buka puasa. Kamu bisa membuat teh rempah kurma,smoothies kurma, susu kurma, wedang kurma, dan jus kurma, bahkan dapat dijadikan sirop. Simak beberapa resep minuman dari kurma, dapat dijadikan inspirasi ide mengolah kurma. Jika merasa tidak enak badan kamu bisa membuat minuman berempah yang hangat, tambahkan kurma. Minuman ini akan menghangatkan tubuh dan berkhasit, terdapat cengkih, kapulaga, sereh,black tea, bunga lawang, jahe merah, dan pala.;https://www.kompas.com/food/read/2025/02/25/223013875/10-resep-minuman-dari-kurma-cocok-untuk-takjil-buka-puasa;https://asset.kompas.com/crops/FpjP_k1fDWefLjY4r4NAq9MShDo=/0x0:1500x1000/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2024/03/15/65f3e5d61269b.jpg
Resep Es Rumput Laut Kolang Kaling, Ide Takjil untuk Jualan;Kompas.com, 25 Februari 2025, 07:36 WIB;"KOMPAS.com -Jualan takjil saat Ramadan bisa menjadi peluang usaha yang menjanjikan. Salah satu ide takjil yang menarik dicoba yaitu es rumput laut kolang kaling. Perpaduan manisan kolang kaling, cincau hitam,nata de coco, dan sirupcocopandanmenciptakan rasa manis dan menyegarkan, cocok dinikmati saat berbuka puasa. Simak resep lengkapnya dikutip dari buku ""Resep Sop Buah"" karya Tim Ide Masak (2011) terbitan PT Gramedia Pustaka Utama berikut. A post shared by Foodplace (@my.foodplace)";https://www.kompas.com/food/read/2025/02/25/073600175/resep-es-rumput-laut-kolang-kaling-ide-takjil-untuk-jualan-;https://asset.kompas.com/crops/wS5rk3QBkp7OsyY18KtnvVdG6No=/0x0:1620x1080/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2022/04/04/624ad98d27419.jpg
Resep Es Tape Singkong Mutiara, Takjil untuk Bukber Keluarga;Kompas.com, 19 Februari 2025, 13:01 WIB;"KOMPAS.com -Saat bulan Ramadhan, takjil manis dan segar selalu menjadi inspirasi untuk berbuka puasa. Salah satu pilihan yang menggugah selera adalah es tape singkong mutiara. Perpaduan tape singkong yang lembut, sagu mutiara kenyal, dan santan gurih berpadu dengan es serut menyegarkan, cocok disantap bersama keluarga saat momen bukber. Bila tertarik membuat es tape singkong mutiara di rumah, resep dari buku""Aroma Rasa Kuliner Indonesia: Aneka Dessert""karya Lilly T. Erwin (2012) terbitan PT Gramedia Pustaka Utama berikut bisa ditiru oleh pemula. 1. Rebus sagu mutiara dengan 250 mililiter air, beri daun pandan dan gula pasir, lalu masak sembari diaduk hingga gula larut sekitar 20 menit. Setelah itu angkat dan tiriskan. 2. Potong-potong tape singkong lalu taruh di dalam mangkuk, siram tape singkong dengan sagu mutiara. 3. Rebus santan dan gula pasir di dalam panci sampai mendidih kemudian angkat dan biarkan dingin. 4. Siapkan mangkuk, isi dengan tape singkong, sagu mutiara, dan es serut, lalu tuang santan di atasnya saat hendak disajikan.";https://www.kompas.com/food/read/2025/02/19/130100775/resep-es-tape-singkong-mutiara-takjil-untuk-bukber-keluarga;https://asset.kompas.com/crops/W7lLCRoki6DDuNw9ynjue0zMaGQ=/55x28:935x615/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2024/04/10/6616bbe543b00.jpg
Resep Es Kelapa Jeruk, Minuman Segar Dingin untuk Buka Puasa;Kompas.com, 17 Februari 2025, 18:49 WIB;"KOMPAS.com -Setelah seharian berpuasa, minum es kelapa jeruk terasa menyegarkan dengan rasanya yang asam dan manis. Es kelapa jeruk menggabungkan kesegaran air jeruk peras dengan tekstur lembut kelapa muda, menciptakan minuman yang sempurna untuk melepas dahaga saat berbuka puasa. Resep minuman segar yang enak dan praktis ini bisa disimak dalam buku""Aroma Rasa Kuliner Indonesia: Aneka Dessert""karya Lilly T. Erwin (2012) terbitan PT Gramedia Pustaka Utama. 1. Campur perasan jeruk, gula pasir, dan 300 mililiter air dingin, kemudian aduk hingga merata. Sementara itu, siapkan lima gelas saji. 2. Isi setiap gelas dengan serutan kelapa muda hingga 1/3 bagian gelas, tambahkan es batu, lalu tuang campuran air jeruk sesaat sebelum disajikan. A post shared by Foodplace (@my.foodplace)";https://www.kompas.com/food/read/2025/02/17/184959575/resep-es-kelapa-jeruk-minuman-segar-dingin-untuk-buka-puasa;https://asset.kompas.com/crops/GBg-8yRsESgf0v0Z9wZDxcFO2ZU=/0x0:1000x667/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2023/10/24/6536a69f1f0e0.jpg
Resep Cokelat Dingin dengan Jeli, Ide Minuman Valentine yang Segar;Kompas.com, 3 Februari 2025, 06:36 WIB;KOMPAS.com -Hari Valentine tak hanya identik dengan cokelat batangan, tapi juga minuman berbahan dasar cokelat. Kamu bisa membuat minuman cokelat dengan jeli berikut ini. Bahan-bahan yang diperlukan tak terlalu banyak, antara lain susu cair, kental manis cokelat, cokelat masak, dan es batu.;https://www.kompas.com/food/read/2025/02/03/063600475/resep-cokelat-dingin-dengan-jeli-ide-minuman-valentine-yang-segar;https://asset.kompas.com/crops/_lGeZ9-eiSdzlxPPOgnIv0HI-As=/0x0:697x465/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2025/02/02/679f815f8fee4.jpg
Resep Teh Tarik, Minuman Hangat dan Manis untuk Cuaca Hujan;Kompas.com, 31 Januari 2025, 12:25 WIB;"KOMPAS.com -Teh tarik cocok diminum saat cuaca dingin maupun panas. Bila ingin dinikmati saat hujan, sebaiknya sajikan minuman ini hangat, tanpa tambahan es batu. Kamu bisa mencampur teh dan susu evaporasi tanpa tambahan gula atau menggantinya dengan kental manis. Ikutiresep teh tarikhangat dari buku ""Seri Penganan Jadul Tetap Favorit - Minuman Hangat dan Dingin"" (2013) oleh Tim Ide Masak terbitan Gramedia Pustaka Utama berikut ini. Sebuah kiriman dibagikan oleh Foodplace (@my.foodplace) 1. Siapkan satu gelas bergagang, seduh teh dengan air panas mendidih hingga kental dan hitam. 2. Tambahkan susu evaporasi dan kental manis. Aduk rata. 3. Siapkan gelas kosong bergagang. Tuang campuran teh susu ke dalam gelas kosong sambil ditarik agak tinggi hingga seperti air yang akan tumpah. Lakukan berulang-ulang sampai berbusa. 4. Sajikan teh tarik selagi hangat.";https://www.kompas.com/food/read/2025/01/31/122500475/resep-teh-tarik-minuman-hangat-dan-manis-untuk-cuaca-hujan;https://asset.kompas.com/crops/pQC8t-ZQeOywcoQ3flwS-g2T4D4=/47x121:927x708/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2025/01/31/679c2a6464d44.jpg
Cara Membuat Jus Sehat Penambah Imun Tubuh;Kompas.com, 31 Januari 2025, 09:31 WIB;KOMPAS.com -Jus penambah kekebalan ini mengandung vitamin C, antioksidan, dan sifat antiinflamasi. Jeruk, jahe, dan kunyit, pembangkit sistem imun yang populer, disatukan untuk membuat jus yang lezat dan sehat. Simak cara membuat jus sehat penambah imun tubuh, dikutip dari laman Allrecipes. A post shared by Foodplace (@my.foodplace);https://www.kompas.com/food/read/2025/01/31/093100075/cara-membuat-jus-sehat-penambah-imun-tubuh;https://asset.kompas.com/crops/NLDiIlm_7hmALTjxThuZnpY-30o=/0x12:1000x678/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2024/01/10/659e57b6ab3df.jpg
Resep Cokelat Hangat Marshmallow, Minuman Saat Musim Hujan;Kompas.com, 30 Januari 2025, 06:32 WIB;KOMPAS.com -Hangatkan tubuh saat musim hujan dengan secangkir cokelat dengan taburanmarshmallow. Cara membuatnya cukup mudah, kamu cuma butuh tiga bahan. Di sini kamu perlu susu cair, krim, dan cokelat cincang. Saat mencampur susu dan cokelat, pastikan diaduk merata supaya cokelat tidak gosong. Simakresep cokelat hangatmarshmallowselengkapnya dikutip dari laman BBC Good Food, Rabu (29/1/2025), berikut. A post shared by Foodplace (@my.foodplace);https://www.kompas.com/food/read/2025/01/30/063200375/resep-cokelat-hangat-marshmallow-minuman-saat-musim-hujan;https://asset.kompas.com/crops/rsP5gBh33Nuz4NzoNZVTxeyWrmE=/0x0:4542x3028/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2021/06/20/60ced8334bde5.jpg
Resep Cokelat Jahe, Minuman Penghangat Badan Saat Cuaca Dingin;Kompas.com, 30 Januari 2025, 05:32 WIB;KOMPAS.com -Wilayah Jakarta dan sekitarnya belakangan diguyur hujan dan cuaca terasa dingin dari biasanya. Minuman manis dan hangat pas diteguk untuk menghangatkan badan. Dibanding menyeduh minuman kemasan instan, tidak ada salahnya kamu membuat minuman hangat sendiri di rumah. Paling mudah, kamu bisa coba bikin cokelat jahe hangat. Beberapa bahan yang dibutuhkan seperti susu, krim, gula merah, cokelat hitam, bubuk jahe, kayu manis, dan cengkeh. Bila suka, kamu bisa menyajikannya dengan tambahanwhipped creamdan roti jahe. Simak cara membuat cokelat jahe selengkapnya dikutip dari lamanBBC Good Food, Rabu (29/1/2025), berikut. 1. Aduk susu, krim, gula, kulit jeruk, dan rempah-rempah dalam panci, lalu didihkan dengan api kecil. Angkat dari api dan tuang sembari disaring ke dalam gelas. 2. Tuang kembali susu hangat ke dalam panci lalu aduk dengan vanili dan cokelat hingga cokelat meleleh dan halus. Kecilkan api, lalu tuang ke dalam cangkir tahan panas. 3. Sajikan cokelat jahe hangat dengan tambahanwhipped creamdan biskuit jahe. A post shared by Foodplace (@my.foodplace);https://www.kompas.com/food/read/2025/01/30/053200675/resep-cokelat-jahe-minuman-penghangat-badan-saat-cuaca-dingin;https://asset.kompas.com/crops/sz1QTbjaBOKOiEUvkjeXRY-b9hA=/3x0:700x465/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2022/03/22/623984d7c4899.jpg
Resep Mocktail untuk Imlek 2025, Cuma Butuh 4 Bahan;Kompas.com, 24 Januari 2025, 16:31 WIB;KOMPAS.com -Ingin menyajikan minuman segar yang mudah dibuat untuk memeriahkan Imlek? cobalah membuatmocktailatau moktail sederhana berikut. Kali ini kamu cuma perlu empat bahan, dan cara membuatnya pun mudah ditiru dirumah. Tambahkan es serut atau es batu ke dalam gelasmocktailsesaat sebelum disajikan supaya rasanya lebih nikmat. Resep mocktail untuk perayaan Imlek 2025 selengkapnya bisa ditiru dari lamanBBC Good Foodberikut. 1. Haluskan gula dan daunmintsecara bersamaan kemudian sisihkan. Masukkan es serut ke dalam dua gelas, lalu tuang air jeruk nipis ke dalam gelas bersama campuran daun mint. 2. Tuang air soda ke dalam gelas sesaat sebelum disajikan. A post shared by Foodplace (@my.foodplace);https://www.kompas.com/food/read/2025/01/24/163100975/resep-mocktail-untuk-imlek-2025-cuma-butuh-4-bahan;https://asset.kompas.com/crops/IVrCADKzPKyF2KK5hVCu2dw78t4=/0x1925:3456x4229/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2022/11/23/637dc6916002f.jpg
Resep Wedang Uwuh, Minuman Hangat untuk Cuaca Dingin;Kompas.com, 22 Januari 2025, 09:23 WIB;KOMPAS.com -Wedang selalu jadi incaran saat cuaca dingin. Minuman hangat ini memiliki segudang manfaat kesehatan. Manfaat wedang berbeda-beda, tergantung bahan utama yang digunakan dalam minuman hangat tersebut.;https://www.kompas.com/food/read/2025/01/22/092300075/resep-wedang-uwuh-minuman-hangat-untuk-cuaca-dingin;https://asset.kompas.com/crops/izvLbT7xEkO-SjMR0CRTb70JHLM=/0x0:1000x667/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2020/03/25/5e7b041541317.jpg
Resep Minuman untuk Kurangi Nyeri Haid, Cuma Butuh 4 Bahan;Kompas.com, 11 Januari 2025, 06:06 WIB;"KOMPAS.com -Bagi sebagian perempuan, hari pertama atau kedua menstruasi menjadi periode yang cukup menguras tenaga. Pasalnya, selain emosi yang naik turun, pinggang atau perut pun juga turut terasa nyeri. Selain minum jamu, rasa sakit saat nyeri haid juga bisa dikurangi dengan minuman hangat seperti teh chamomile. Pada resep berikut, teh chamomile diseduh bersama daun mint dan ditambah madu sesuai selera. Resep selengkapnya bisa ditiru dalam buku ""45 Resep Minuman Mujarab Teh Herba Membantu Atasi 35 Penyakit"" karya Inti Krisnawati (2014) terbitan PT. Gramedia Pustaka Utama berikut: Sebuah kiriman dibagikan oleh Foodplace (@my.foodplace) Seduh chamomile dan daun mint dengan air mendidih dalam cangkir tertutup selama lima sampai 10 menit. Setelah itu saring dan aduk dengan madu, lalu sajikan selagi hangat.";https://www.kompas.com/food/read/2025/01/11/060600875/resep-minuman-untuk-kurangi-nyeri-haid-cuma-butuh-4-bahan;https://asset.kompas.com/crops/ffRnej9BKgUNYkecTFDv7UW1G8M=/0x0:3000x2000/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2023/12/17/657ee6c52d4d7.jpg
Resep Minuman Penurun Kolesterol, Smoothie Stroberi Oatmeal;Kompas.com, 2 Januari 2025, 10:24 WIB;KOMPAS.com -Buah-buahan beri, seperti stroberi, bluberi, hingga rasberi, bisa membantu menurunkan kadar kolesterol. Dikutip dariMedical News Today, Rabu (2/1/2025), buah beri kaya akan antioksidan dan serat sehingga bisa membantu menurunkan kolesterol, sekaligus rendah lemak dan kalori. Belum lagi, buah beri mengandung antosianin, jenis antioksidan yang juga dapat membantu menurunkan kolesterol. Begitu juga denganoatmealyang biasa dijadikan olahan menu diet. Bahan makanan tinggi serat ini dapat membantu menurunkan kadar kolesterol. Masih dari sumber yang sama,oatmengandung beta-glukan yang menciptakan zat seperti gel di dalam usus utnuk berinteraksi dengan garam empedu. Serat larut tersebut dapat menghambat penyerapan kolesterol dan membantu mengurangi kadar kolesterol. Buah beri danoatbisa kamu padukan menjadi minuman sehat penurun kolesterol berupasmoothie. Kamu bisa membuatsmoothieini tanpa gula dan susu untuk menghindari peningkatan kolesterol. Cukup campur buah-buahan,oatmeal, es batu, dan yogurt untuk memaksimalkan manfaatnya. Simak resepsmoothiestroberi bluberi danoatmealuntuk dua porsi yang dilansir dariAll Recipesberikut ini. 1. Campur bluberi, susu, gula,oatmeal, stroberi, dan yogurt dalam blender, haluskan. 2. Tambahkan es, blender kembali hingga halus. A post shared by Foodplace (@my.foodplace);https://www.kompas.com/food/read/2025/01/02/102411475/resep-minuman-penurun-kolesterol-smoothie-stroberi-oatmeal;https://asset.kompas.com/crops/_1uvCWH8DwDzoV5RaRNKVjDDuFE=/0x0:1000x667/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2020/07/31/5f2418fef23ef.jpg
Resep Es Rumput Laut Kolang Kaling, Minuman Segar Dingin untuk Malam Tahun Baru;Kompas.com, 28 Desember 2024, 12:31 WIB;"KOMPAS.com -Menyambut malam pergantian tahun, tak ada yang lebih menyegarkan daripada menikmati minuman dingin dan manis. Salah satu pilihan yang pas adalah es rumput laut kolang kaling. Bahan-bahan yang dibutuhkan pun mudah ditemui di pasaran, seperti manisan kolang kaling, rumput laut, dan cincau hitam. Sebagai tips, sebaiknya tambahkan es batu serut sesaat sebelum disantap supaya rasanya lebih nikmat. Simak resepes rumput lautkolang kaling selengkapnya dikutip dari buku ""Resep Sop Buah"" karya Tim Ide Masak (2011) terbitan PT Gramedia Pustaka Utama berikut: Sebuah kiriman dibagikan oleh Foodplace (@my.foodplace) Susun manisan kolang kaling, rumput laut, cincau hitam, dan nata de coco di dalam wadah. Kemudian siram dengan gula cair, es serut, sirop, dan kental manis sesaat sebelum disajikan.";https://www.kompas.com/food/read/2024/12/28/123100475/resep-es-rumput-laut-kolang-kaling-minuman-segar-dingin-untuk-malam-tahun;https://asset.kompas.com/crops/S3JeVN-nIw69ZqZaI2N_4ZXL66w=/73x0:673x400/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2021/04/22/6080ea14c8b4d.jpg
