Judul,Tanggal,Kategori,Deskripsi,URL Gambar,URL Link,Bahan,Langkah
"Resep Bubur Ayam Rebus ala Chinese Food, Cocok untuk Orang Sakit",7-Agustus-2024,resep_makanan,Coba buat bubur ayam ala restoran chinese food yang dilengkapi ayam rebus atau ayam hainan.,"https://asset.kompas.com/crops/4klATM0ySqNXMfrAyjJJMbmVXj8=/32x22:1000x667/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2023/05/24/646dabb9f08d0.jpg",https://www.kompas.com/food/read/2024/08/07/122700375/resep-bubur-ayam-rebus-ala-chinese-food-cocok-untuk-orang-sakit-,"2 cangkir beras | Setengah ekor ayam, dibagi 2 bagian | 1.000 ml air | 3 cm jahe, dimemarkan | 3 butir bawang putih, dimemarkan | 1 batang daun bawang, dipotong 1 cm | Setengah sendok makan minyak wijen | 1,5 sendok teh garam | Seperempat sendok teh gula pasir | Artikel Kompas.id | 3 siung bawang putih, dicincang halus | 2 buah cabai merah besar, dicicang halus | Setengah sendok makan saus tiram | 1 sendok makan kecap manis | 1 sendok teh kecap ikan | Setengah sendok teh garam | Seperempat sendok teh merica bubuk | 1 sendok teh sagu dilarutkan dengan 1 sendok teh air untuk pengental | 200 ml kaldu ayam sisa rebusan | 1 sendok makan minyak goreng untuk menumis","Rebus ayam dengan air, jahe, bawang putih, dan daun bawang sampai mendidih. | Masukkan minyak wijen, garam, dan gula pasir. Aduk rata. 3. Masak sampai ayam matang. Angkat ayam. Buang tulangnya. Dipotong-potong. | Saring kaldunya menjadi 800 ml. Masak dengan dua cangkir gelas yang sudah dicuci. Jika terlalu kental bisa tambahkan air panas. | Buat sausnya, tumis bawang putih sampai harum. Masukkan cabai merah besar. Aduk sampai layu. | Tambahkan saus tiram, kecap manis, kecap ikan, garam, dan merica bubuk. Aduk rata. Masak sampai matang. Kentalkan dengan larutan sagu. | Sajikan bubur dengan ayam dan sausnya."
"Resep Sop Ceker Kentang, Cocok untuk yang Batuk Pilek",7-Agustus-2024,resep_makanan,Ceker ayam bisa jadi pilihan protein untuk yang sedang sakit. Kaldu dari ceker ayam juga sudah cukup membuat seporsi sup sayur kuah bening untuk membantu menelan makanan.,"https://asset.kompas.com/crops/EaaYN9SmwbnfR-szirlQv2MMlh8=/2x0:700x465/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2024/08/07/66b2f69c105e6.jpg",https://www.kompas.com/food/read/2024/08/07/112706175/resep-sop-ceker-kentang-cocok-untuk-yang-batuk-pilek,"300 gram ceker ayam | 300 gram kentang, potong | 1 tangkai seledri, dicincang halus | 1 butir telur | 2000 ml air | 2 buah wortel, dipotong-potong | 2 batang daun bawang dipotong 1 cm | 3 tangkai seledri diikat | 3 cm jahe dimemarkan | Setengah sendok teh penyedap rasa | Setengah sendok teh pala bubuk | 1,5 sendok makan garam | Seperempat sendok teh merica bubuk | Setengah sendok teh gula pasir | 2 sendok makan minyak untuk menumis | Resep Spicy Soup Udon, Ini Rahasia Kuah Pedas Gurih Nikmat | Artikel Kompas.id | 5 butir bawang merah | 2 butir bawang putih | 50 gram soun, direndam | 2 sendok makan bawang merah goreng | 3 buah jeruk nipis","Rebus ceker di dalam air sampai berkaldu. Ambil kaldunya 1.750 ml. | Tumis bumbu halus hingga harum. Masukkan ke dalam rebusan ceker. Aduk rata. Masukkan kentang. | Tambahkan daun bawang, jahe, dan selederi. Aduk sampai harum. | Masukkan wortel, penyedap rasa, pala bubuk, garam, merica, dan gula. Masak sampai wortel matang. Masak sampai matang."
"Resep Nasi Goreng Keju Leleh, Ide Makanan untuk Anak",5-Agustus-2024,resep_makanan,Coba buat kreasi resep nasi goreng rumahan yang kemudian dipanggang dengan taburan keju leleh di atasnya.,"https://asset.kompas.com/crops/NG-gx03U-BPsZKAMfUV89Lmy0iM=/65x39:945x626/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2022/03/30/6243da3006aa8.jpg",https://www.kompas.com/food/read/2024/08/05/132800075/resep-nasi-goreng-keju-leleh-ide-makanan-untuk-anak-,250 gram nasi putih | 1 siung bawang putih cincang kasar | Seperempat buah bawang bombay cincang kasar | 20 gram jagung manis pipil | 20 gram kacang polong | 2 lembar smoked beef | 50 gram keju quick melt atau mozarella | 1 batang daun bawang potong-potong | Seperempat sendok teh garam | Seperempat sendok teh merica bubuk | 2 sendok makan margarin untuk menumis | Artikel Kompas.id,"Tumis bawang putih dan bawang bombay sampai harum. Tambahkan smoked beef, jagung manis, dan kacang polong. Aduk rata. | Masukkan nasi, garam, merica bubuk, daun bawang. Aduk rata. | Tuang di aluminium foil. Tabur keju. | Panggang 15 menit sampai kecoklatan."
Resep Sop Bayam Telur Berserabut untuk Sakit Tenggorokan,5-Agustus-2024,resep_makanan,"Masak sup dengan gizi tinggi agar tubuh cepat pulih dari sakit. Kamu bisa membuat sup bayam telur berserabut dari Sajian Sedap ini, yang kayak dengan zat besi.","https://asset.kompas.com/crops/75CFRm15ZyLbZ9v8rQWrZoq1auM=/150x72:950x605/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2023/05/19/64671ec95ed8b.jpg",https://www.kompas.com/food/read/2024/08/05/113300975/resep-sop-bayam-telur-berserabut-untuk-sakit-tenggorokan-,"2 ikat bayam, disiangi | 100 gram jamur merang, dibelah dua | 2 buah telur asin mentah, potong-potong bagian kuningnya | 1.200 ml kaldu ayam | 2 siung bawang putih, goreng, memarkan | 1 tangkai seledri, diikat | 1 buah tomat, potong-potong | 1,5 sendok teh garam | Seperempat sendok teh merica bubuk | Seperempat sendok teh pala bubuk | 1 batang daun bawang, dipotong 1 cm | Artikel Kompas.id","Rebus kaldu ayam, bawang putih dan seledri sampai mendidih dan harum. | Masukkan tomat, garam, merica bubuk dan pala bubuk. Aduk sampai layu. | Masukkan bayam dan jamur merang. Aduh hingga mendidih. Masukkan telur asin sambil diaduk hingga berserabut. | Menjelang diangkat, tambahkan daun bawang. Aduk rata."
Resep Sup Ayam Sawi Asin dengan Jahe untuk Sakit Flu,5-Agustus-2024,resep_makanan,Masukkan bahan protein sehat seperti daging ayam kampung agar kaldu semakin sedap dan tubuh jadi bugar kembali.,"https://asset.kompas.com/crops/NCsulMoPuS_cxswf12aR0iXIPpw=/65x93:623x465/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2024/08/05/66b04d2e06fcf.jpg",https://www.kompas.com/food/read/2024/08/05/105936775/resep-sup-ayam-sawi-asin-dengan-jahe-untuk-sakit-flu,"250 gram paha ayam fillet, potong panjang | 3 siung bawang putih, memarkan | 2 cm jahe, memarkan | 1 blok kaldu ayam | 2 sendok teh garam | Seperempat sendok teh merica bubuk | Setengah sendok teh gula pasir | 100 gram sawi asin, iris kasar | 1.500 ml air | 1 sendok makan minyak goreng, untuk menumis | Artikel Kompas.id","Tumis bawang putih dan jahe sampai harum. Masukkan paha ayam. Tumis sampai berubah warna, | Tuang air. Masak sampai air mendidih. Bubuhi kaldu ayam blok, garam, dan merica bubuk. Aduk rata. | Masukkan sawi asin. Masak di atas api sedang sampai matang."
Resep Bakmi Rebus Jawa untuk Makan Malam Praktis,29-Juli-2024,resep_makanan,"Kamu bisa menggunakan berbagai jenis mi untuk membaut bakmi jawa, dari mi telur kering sampai lomie (mi besar) basah yang dijual di pasar.","https://asset.kompas.com/crops/1E5gIlfrIo_M1S7cIH1o85Lx5sA=/74x23:952x609/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2021/05/21/60a732315e52e.jpg",https://www.kompas.com/food/read/2024/07/29/184800375/resep-bakmi-rebus-jawa-untuk-makan-malam-praktis-,"500 gram lomi basah | 2 sendok makan kecap manis | 2 butir telur, dikocok lepas | 1 batang daun bawang, dipotong 1/2 cm | 1 buah tomat merah, dipotong-potong | 4 lembar (50 gram) kol, diiris kasar | 4 tangkai (25 gram) caisim, dipotong-potong | 1 potong (150 gram) paha ayam atas bawah | 1 sendok teh garam | Seperempat sendok teh gula pasir | 1 sendok teh kaldu ayam bubuk | 1.600 ml air | 2 sendok makan minyak untuk menumis | 1 tangkai daun seledri, diiris halus untuk taburan | 1 sendok makan bawang merah goreng untuk taburan | Artikel Kompas.id | 5 siung bawang putih | 1 sendok teh merica bubuk | 5 butir kemiri, disangrai | Setengah sendok makan ebi, disangrai","Lumuri lomi dengan kecap manis. Sisihkan. | Rebus paha ayam bersama air, satu sendok teh bumbu halus, setengah sendok teh garam, dan satu lembar daun salam sampai matang dan berkaldu. Angkat dan ukur 1.500 ml kaldunya. | Goreng ayam dalam minyak yang sudah dipanaskan di atas api sedang sampai kuning kecokelatan. Angkat dan suwir-suwir. Sisihkan. | Panaskan minyak. Tumis bumbu halus sampai harum. Sisihkan ke pinggir wajan. Tambahkan telur. Aduk sampai berbutir. | Masukkan daun bawang, tomat, kol, dan caisim. Tumis sampai layu. | Tambahkan ayam suwir, garam, gula pasir, dan kaldu ayam bubuk. Aduk rata. Tuang kaldu ayam. Didihkan. | Masukkan lomi. Aduk rata. Masak sampai mendidih. | Sajikan bakmi jawa dengan taburan seledri dan bawang merah goreng."
"Resep Pisang Rebus Balut Kelapa, Camilan Sehat Cocok untuk Ngopi",29-Juli-2024,resep_makanan,Coba buat kreasi olahan pisang dengan tambahan kelapa parut agar aroma pisang rebus lebih harum dan teksturnya lebih variatif.,"https://asset.kompas.com/crops/E4GfpgbU8VFoJVsRBZ2C8TP7Fm4=/27x16:700x465/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2024/07/29/66a76acedd3bb.jpg",https://www.kompas.com/food/read/2024/07/29/173200475/resep-pisang-rebus-balut-kelapa-camilan-sehat-cocok-untuk-ngopi,30 gram tepung beras | 30 gram tepung terigu | Seperempat sendok teh garam | 65 ml air hangat | 100 gram kelapa parut kasar | Seperdelapan sendok teh garam | 1 lembar daun pandan | Artikel Kompas.id | 2 sendok makan gula pasir halus | 1 sendok makan wijen sangrai,Buat pencelup: campur tepung beras dan garam. masukkan air sedikit–sedikit sampai licin. | Celup pisang ke dalam larutan tepung beras. Tiriskan. | Rebus air dan dua lembar daun pandan sampai mendidih. Masukkan pisang. Rebus matang. Segera gulingkan di kelapa parut. Sajikan ditabur dengan pelengkapnya.
"Resep Tumis Labu Peda, Lauk Oseng Cepat Matang",17-Juli-2024,resep_makanan,"Resep tumisan atau oseng bisa jadi pilihan untuk lauk praktis, khususnya untuk dibawa jadi bekal makanan kantor.","https://asset.kompas.com/crops/teSP1-AEI8Efu_PGkL-QrH3EOw0=/2x0:700x465/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2024/07/17/66973473df64f.jpeg",https://www.kompas.com/food/read/2024/07/17/124200475/resep-tumis-labu-peda-lauk-oseng-cepat-matang-,"1 buah labu, dipotong korek api | 1 ekor ikan peda asin, digoreng dan disuwir kasar | 4 lembar daun jeruk, dibuang tulang daunnya | 2 cm lengkuas, dimemarkan | 3 buah tomat hijau, dipotong-potong | 1 sendok teh garam | 1 sendok teh gula pasir | 100 ml air | 1 sendok makan minyak untuk menumis | Bumbu iris: | Artikel Kompas.id | 6 butir bawang merah | 3 siung bawang putih | 3 buah cabai merah besar | 3 buah cabai hijau besar","Panaskan minyak. Tumis bumbu iris sampai harum. Masukkan daun jeruk dan lengkuas sampai harum. Masukkan tomat. Aduk sampai layu. | Tambahkan labu, garam, dan gula pasir. Aduk rata."
"Resep Pasta Salmon Brokoli Creamy, Cocok untuk Anak-anak",17-Juli-2024,resep_makanan,"Kamu bisa membuat pasta salmon brokoli creamy, yang buatnya mudah dan tinggal dipanggang semua jadi satu setelah merebus pasta.","https://asset.kompas.com/crops/dTLywqfr-XqltYF0ccJrSt-RZVg=/88x30:885x561/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2024/03/06/65e87c6751db5.jpg",https://www.kompas.com/food/read/2024/07/17/102800775/resep-pasta-salmon-brokoli-creamy-cocok-untuk-anak-anak,"250 gr pasta penne atau bentuk lain | 300 gr brokoli, dipotong menjadi kuntum besar | 25 gr mentega | 25 gr tepung terigu | 600 ml susu | 100 gr mascarpone atau keju leleh | 8 tomat, iris tebal | 8 ikan teri, dipotong setengah (opsional) | 10 daun basil segar besar, sobek kasar | 4 fillet salmon segar tanpa kulit | 50 gr keju cheddar leleh | Artikel Kompas.id","Panaskan oven hingga 190 deraat celcius dan siapkan loyang tahan panas ukuran 20 cm x30 cm. | Rebus pasta di air mendidih sampai matang, lalu tiriskan. Pakai air rebusan untuk masak brokoli sampai agak empuk. | Masukkan mentega, tepung, dan susu ke dalam panci besar dan panaskan, aduk atau kocok terus-menerus, hingga mengental menjadi saus yang halus. | Angkat dari api dan aduk mascarpone, tomat, ikan teri, dan basil, lalu tambahkan pasta dan brokoli. Beri garam jika kurang asin. | Potong fillet salmon menjadi dua secara melintang. Letakkan potongan tersebut dalam satu lapisan di dasar loyang tahan oven. | Panggang selama 30 menit hingga campuran mulai tampak menguning keemasan. Angkat. Jangan terlalu lama agar tekstur ikan tidak terlalu kering."
"Resep Telur Dadar Jamur, Lauk Praktis untuk Asupan Protein",17-Juli-2024,resep_makanan,"Selain dari protein hewani, kamu juga bisa mendapatkan protein nabati contohnya dari jamur.","https://asset.kompas.com/crops/WD9ujn16g-2BwQtd7ofbRhYzV_U=/0x0:1000x667/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2023/07/18/64b5ef95ac8b9.jpeg",https://www.kompas.com/food/read/2024/07/17/093200375/resep-telur-dadar-jamur-lauk-praktis-untuk-asupan-protein-,"5 buah telur dikocok lepas | 100 gram jamur merang, diiris halus | 1 sendok teh garam | 1/4 sendok teh merica bubuk | 2 sendok makan minyak untuk menggoreng | Bumbu iris: | Resep Miso Sup Rumput Laut, Menu Sehat Tinggi Nutrisi | Artikel Kompas.id | 2 siung bawang putih | 5 butir bawang merah | 1 batang daun bawang | 4 buah cabai merah keriting","ampur telur jamur, bumbu iris, garam, dan merica bubuk. Aduk rata. | Goreng telur hingga matang di semua bagiannya."
"Resep Ayam Asam Manis Saus Gocujang, Lauk Praktis ala Korea",12-Juli-2024,resep_makanan,Bumbu mirin tidak halal. Kamu bisa mengganti bahan ini dengan larutan gula dan air saat membuat ayam asam manis gocujang.,"https://asset.kompas.com/crops/PQEsPBbInHNEUJZGUTQYY5bkKe4=/0x0:968x645/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2024/07/11/668f5449f0c47.jpg",https://www.kompas.com/food/read/2024/07/12/080300075/resep-ayam-asam-manis-saus-gocujang-lauk-praktis-ala-korea,"900 gr paha ayam filet, potong-potong seukuran gigitan | 45 gr gocujang (pasta cabai Korea) | 4 sdm kecap rendah natrium | 2 sdm arak beras manis (mirin) atau penggantinya | 2 sdm madu | 3 siung bawang putih, parut | 1 sdt minyak wijen atau lebih sesuai selera | 1 sdt jahe parut segar | 1 sdm minyak kanola | 1 1/2 sdt biji wijen panggang | 3 sdm daun bawang yang diiris tipis | Artikel Kompas.id","Aduk gocujang, kecap, mirin, madu, bawang putih, minyak wijen, dan jahe dalam mangkuk kecil. | Panaskan minyak dengan api sedang-besar dalam wajan atau wajan besar. Tambahkan setengah bagian ayam ke dalam wajan, masak dan aduk dengan api sedang-besar hingga ayam agak matang, sekitar lima menit. | Keluarkan ayam dari wajan. Ulangi memasak dengan sisa ayam. Terakhir, masukkan semua potongan ayam matang ke dalam wajan. | Aduk saus dengan baik. Tambahkan ke wajan, masak dan aduk sampai saus mengental dan berbuih, sekitar tiga menit. | Taburi dengan biji wijen dan daun bawang. Sajikan segera dengan nasi."
"Resep Tahu Goreng Ayam Udang, Cocok Jadi Lauk Pendamping Sop",11-Juli-2024,resep_makanan,"Makanan ini tinggi protein, jika sedang diet atau memilih makanan lebih sehat untuk anak bisa juga dimasak dengan cara dikukus.","https://asset.kompas.com/crops/zJZ3vQ56VE5qflRuWCFfs8-3C0s=/70x41:628x413/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2024/07/10/668e93331adcc.jpg",https://www.kompas.com/food/read/2024/07/11/070300075/resep-tahu-goreng-ayam-udang-cocok-jadi-lauk-pendamping-sop-,"1 buah tahu putih, dihaluskan | 100 gram ayam giling | 75 gram udang cincang kasar | 1 tangkai seledri, diiris halus | 1 buah cabai merah besar, dicincang halus | 1 sendok teh kecap ikan | 50 gram tepung sagu | 1 sendok teh minyak wijen | 1 butir telur | 1/2 sendok teh garam | 1/4 sendok teh merica bubuk | 1/4 sendok teh gula pasir | 1 lembar kulit tahu, dipotong ukuran 10x10 cm | 500 ml minyak untuk menggoreng | Artikel Kompas.id","Campur tahu, ayam giling, udang, seledri, dan cabai. Uleni rata. | Masukkan telur, garam, merica, gula dan minyak wijen. Uleni rata. Masukkan tepung sagu. Aduk rata. | Ambil selembar kulit. Beri isi. Lipat kiri dan kanan. Gulung. Rekatkan dengan air. | Goreng dalam minyak yang sudah dipanaskan di atas api sedang sampai matang. Angkat dan tiriskan."
"Resep Nasi Yakiniku Mentega, Cemplung Semua Bahan di Rice Cooker",10-Juli-2024,resep_makanan,"Namun demikian, kamu tetap bisa masak di rumah. Caranya dengan memilih resep makanan praktis, seperti yang semuanya bisa dicemplung jadi satu di rice cooker.","https://asset.kompas.com/crops/ugZVvEuTUilMqw3DYUF551sObDQ=/78x42:958x629/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2022/12/08/6391613d09412.jpg",https://www.kompas.com/food/read/2024/07/10/200200975/resep-nasi-yakiniku-mentega-cemplung-semua-bahan-di-rice-cooker,"2 cangkir beras | 250 hingga 300 gr irisan daging sapi tipis | 200 gr jagung pipil | 6 sdm saus yakiniku | 1 sdm mentega | lada hitam | telur (opsional) | daun bawang (hiasan opsional) | Masak Nasi Goreng Tanpa Minyak, Bisa Lebih Sehat dan Nampol Rasanya Artikel Kompas.id | Masak Nasi Goreng Tanpa Minyak, Bisa Lebih Sehat dan Nampol Rasanya | Artikel Kompas.id","Tambahkan air seperti takaran biasa memasak nasi. | Tambahkan daging sapi, jagung, dan mentega ke dalam rice cooker. | Tekan tombol masak nasi, biarkan matang. | Jika sudah matang, bisa disajikan dengan taburan lada hitam, telur mata sapi, dan irisan daun bawang sesuai selera."
"Resep Kwetiau Goreng Belacan, Pakai Terasi Kualitas Bagus agar Enak",9-Juli-2024,resep_makanan,Belacan atau terasi yang digunakan harus berkualitas bagus agar aroma dan rasa terasi pada belacan menggugah selera.,"https://asset.kompas.com/crops/BgZO3-acgcKiue_tMlIoIGQbFEc=/0x0:1000x667/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2023/09/20/650ae3129e482.jpg",https://www.kompas.com/food/read/2024/07/09/191600275/resep-kwetiau-goreng-belacan-pakai-terasi-kualitas-bagus-agar-enak-,"500 gram kwetiau basah, diseduh, ditiriskan | 100 gram udang jerbung, kupas sisakan ekor, belah punggungnya | 1 buah tomat, dipotong-potong | 75 gram taoge | 2 batang caisim, dipotong-potong | 1 sendok makan kecap manis | Tiga perempat sendok teh garam | Seperempat sendok teh merica bubuk | Seperempat sendok teh gula pasir | 1 batang daun bawang, diiris-iris | 1 tangkai seledri, diiris-iris | 2 sendok makan minyak untuk menumis | Artikel Kompas.id | 4 buah cabai merah besar | 4 siung bawang merah | 4 siung bawang putih | 1 cm jahe | 1 butir kemiri, disangrai | 1,5 sendok teh terasi | Setengah sendok teh ebi, disangrai","Tumis bumbu halus hingga harum. Masukkan udang. Aduk sampai berubah warna. | Masukkan tomat, taoge, dan caisim. Aduk sampai setengah matang. | Masukecap manis, garam, merica bubuk, dan gula pasir. Aduk rata. | Tambahkan kwetiau. Aduk hingga meresap. Menjelang diangkat, masukkan daun bawang dan seledri. Aduk rata."
"Resep Pisang Goreng Gula Merah Wijen, Ide Jualan Makanan Favorit",9-Juli-2024,resep_makanan,Kamu bisa menjadikan pisang goreng sebagai ide jualan makanan favorit banyak orang.,"https://asset.kompas.com/crops/SOliu2VaIAiPpLdXB71bp1UgOas=/68x14:681x422/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2024/07/09/668d066ef2fae.jpg",https://www.kompas.com/food/read/2024/07/09/181200475/resep-pisang-goreng-gula-merah-wijen-ide-jualan-makanan-favorit-,"2 buah pisang tanduk, potong 1,5 cm | 2 sendok teh wijen sangrai | 500 ml minyak untuk menggoreng | 75 gram tepung terigu | 75 gram tepung beras | 2 sendok teh tepung sagu | Setengah sendok teh baking powder | Seperempat sendok teh garam | 25 gram gula tepung | 175 ml air es | Artikel Kompas.id | 75 gram gula merah sisir | 1 sendok makan gula pasir | 2 sendok makan madu | Seperdelapan sendok teh garam | 50 ml air","Aduk rata tepung terigu, tepung beras, tepung sagu, baking powder, garam, dan gula tepung. Tambahkan air es. Campur. | Masukkan kan pisang ke dalam pencelup. Tiriskan dan masukkan satu per satu kedalam wajan yang berisi minyak yang sudah dipanaskan. Goreng sampai kecoklatan. Angkat. Tiriskan. | Pakai bahan pelapis, gosongkan gula merah, gula pasir, dan madu. Masukkan air hingga mendidih dan agak kental. | Masukkan pisang dan wijen sangrai. Aduk hingga pisang terbalut rata dengan lapisan gula."
