id,type,judul,tanggal,kategori,deskripsi,url_gambar,url_link,bahan,langkah
27,resep_minuman,"Resep Susu Kedelai Jahe, Tambah Serai dan Daun Pandan agar Wangi",8-November-2024,resep_minuman,"Untuk resep ini, siapkanlah susu kedelai yang sudah jadi. Kamu bisa menambahkan gula batu nantinya atau biarkan tawar. Supaya lebih wangi, tambahkan serai dan daun pandan.","https://asset.kompas.com/crops/hNSEmjK198qSYjFpEYz5IpnHns8=/0x0:1500x1000/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2021/10/14/6167d3e634b58.jpg",https://www.kompas.com/food/read/2024/11/08/073600375/resep-susu-kedelai-jahe-tambah-serai-dan-daun-pandan-agar-wangi,"500 ml susu kedelai | 25 gr jahe (bakar, memarkan) | 2 batang serai (memarkan) | 2 lembar daun pandan | 100 gr gula batu","Masukkan susu kedelai, jahe, serai dan daun pandan ke panci. Rebus campuran tersebut sampai mendidih, kemudian angkat. | Tambahkan gula batu ke panci, aduk hingga gula larut. | Tuang campuran susu kedelai dan jahe tersebut ke gelas saji, kemudian hidangkan selagi panas."
28,resep_minuman,"Resep Kopi Susu Jahe, Ide Minuman Hangat dari Kopi Instan",7-November-2024,resep_minuman,"Berbeda dengan kopi jahe, resep ini menggunakan kental manis. Supaya lebih segar, tambahkan jahe segar.","https://asset.kompas.com/crops/-2286PP7uxTqk5PzGSYI96W5SO4=/0x0:1500x1000/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2024/11/07/672c99de6779e.jpg",https://www.kompas.com/food/read/2024/11/07/175413675/resep-kopi-susu-jahe-ide-minuman-hangat-dari-kopi-instan,"2 sdt kopi instan | 100 gr jahe segar (bakar hingga beraroma, kupas kulitnya, memarkan) | 100 ml kental manis | 500 ml air","Tuang air ke panci untuk dididihkan, lalu masukkan jahe yang sudah dimemarkan. Masak menggunakan api kecil selama sekitar 10 menit sampai wangi jahe tercium, kemudian saring. | Tambahkan kopi instan dan kental manis, aduk sampai rata. Tuang ke gelas saji, hidangkan segera."
29,resep_minuman,"Resep Teh Jahe Gula Batu, Minuman Penghangat Tubuh Saat Hujan",5-November-2024,resep_minuman,"Minuman hangat ini juga cocok dipadukan dengan banyak bahan, termasuk teh yang dikenal menghangatkan tubuh.","https://asset.kompas.com/crops/uSXd1MFTmDUcGPtLM-zcP-WlQI0=/0x32:643x461/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2023/09/14/65027bb8c5228.png",https://www.kompas.com/food/read/2024/11/05/073600775/resep-teh-jahe-gula-batu-minuman-penghangat-tubuh-saat-hujan,1 sdm teh hitam | 8 cm jahe | 500 ml air | 100 gr gula batu,"Cuci bersih jahe, lalu bakar, dan memarkan. | Masak air dan masukkan jahe, tunggu hingga mendidih. | Angkat dan segera masukkan teh hitam. Aduk-aduk hingga warna teh keluar, lalu saring. | Sediakan gelas atau cangkir, isi seduhan teh jahe. Tambahkan gula batu dan sajikan selagi panas."
30,resep_minuman,"Resep Es Kelapa Kopyor Sarang Burung, Segar untuk Cuaca Panas",24-Oktober-2024,resep_minuman,"Ada banyak pilihan es, termasuk es kopyor sarang burung yang manis sekaligus terasa gurih karena tambahan santan.","https://asset.kompas.com/crops/4sCbFXWBLU1Yrd-qhEUu-NXhUCU=/0x0:1000x667/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2022/04/13/625626059e5ab.jpg",https://www.kompas.com/food/read/2024/10/24/153400075/resep-es-kelapa-kopyor-sarang-burung-segar-untuk-cuaca-panas,1 butir kelapa kopyor (kerok) | 1 bungkus agar-agar bubuk putih | 500 ml santan dari 1 butir kelapa | 1 lembar daun pandan | 1/4 sdt garam | 50 gr gula pasir | 500 ml santan dari 1 butir kelapa (rebus matang) | Sirup merah | Kental manis,"Sarang burung. Campur agar-agar bubuk dengan santan, daun pandan, garam, dan gula pasir. Aduk rata, rebus sampai mendidih dan angkat. Tuangkan ke dalam cetakan puding. Hilangkan uap panasnya. Setelah mengeras, serut memanjang. | Siapkan gelas, isi dengan sirup merah, sarang burung kopyor, tuangkan sedikit santan. | Taruh es serut di atasnya dan kental manis. Sajikan segera."
31,resep_minuman,Resep Creamy Espresso Milkshake ala Coffee Shop,16-Oktober-2024,resep_minuman,"Creamy espresso milkshake ini dibuat dengan bahan yang ada di rumah seperti gula, espresso bubuk, cokelat bubuk, susu low fat, vanili, dan es krim rasa mint.","https://asset.kompas.com/crops/nhAszsHcFYzmlWHQ3F68QWiM4nk=/83x67:940x638/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2022/10/17/634d11c2c0a21.jpg",https://www.kompas.com/food/read/2024/10/16/190252675/resep-creamy-espresso-milkshake-ala-coffee-shop,50 gram gula pasir | 1 sdm espresso bubuk | 1/2 sdt cokelat bubuk | 500 ml susu low fat dingin | es batu secukupnya | 1/4 sdt vanili ekstrak | 2 scoop ice cream rasa mint (warna hijau),"Dalam panci kecil campur gula, espresso, cokelat bubuk, dan 150 ml air. Rebus dengan api kecil hingga mendidih, angkat, dinginkan sebentar. | Tuang campuran espresso, tambahkan susu, es batu, dan ekstrak vanili. Blender hingga berbusa. Tuang ke gelas saji. Beri ice cream atasnya."
32,resep_minuman,"Resep Es Dawet untuk Pengidap Diabetes, Lebih Rendah Gula",11-Oktober-2024,resep_minuman,"Kamu yang mengidap diabetes dan tetap ingin mengonsumsi minuman manis, bisa coba dawet rendah gula.","https://asset.kompas.com/crops/aq24KmHKnpvnWlV8FlHjvJYtk0E=/0x0:1000x667/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2023/03/29/64239a835c277.jpeg",https://www.kompas.com/food/read/2024/10/11/153100875/resep-es-dawet-untuk-pengidap-diabetes-lebih-rendah-gula,"100 gr tepung beras | 30 gr sagu tani | 10 gr gula rendah kalori | 300 ml susu rendah kalori | Garam secukupnya | Daun suji dan daun pandan, blender, saring, ambil airnya | Gula merah cair rendah kalori | Susu cair rendah kalori | Es batu secukupnya","Campur semua bahan, aduk-aduk sampai rata, lalu jerang di atas api sedang sambil diaduk. Setelah mendidih dan kental, angkat dan matikan api. | Masukkan adonan cendol ke dalam cetakan. Letakkan air matang di bagian bawahnya, lalu tekan hingga berbentuk cendol. Lakukan sampai habis. | Sajikan dengan gula merah cair dan susu cair. Lebih nikmat disajikan dalam keadaan dingin."
33,resep_minuman,"Resep Es Kuwut, Minuman Segar dari Kelapa Muda dan Jeruk Nipis",12-September-2024,resep_minuman,"Biasanya es kuwut juga dicampur dengan aneka buah dan bahan lainnya, di antaranya melon, selasih, dan nangka muda. Rasanya pun manis khas buah, ditambah sirop beraroma pandan.","https://asset.kompas.com/crops/cP-PrUCTWgisG0sQTDcNZteoKfM=/2x0:700x465/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2024/04/13/661a17e1c95a0.jpeg",https://www.kompas.com/food/read/2024/09/12/130258775/resep-es-kuwut-minuman-segar-dari-kelapa-muda-dan-jeruk-nipis,"3 buah kelapa muda (keruk dagingnya, ambil airnya 1.200 ml) | 200 gr melon (keruk dagingnya) | 1 sdm selasih (rendam air) | 4 buah jeruk nipis (peras airnya) | 500 gr es batu | 250 gr gula pasir | 3 lembar daun pandan (simpulkan) | 200 ml air","Sirop es kuwut. Campurkan air, gula, dan daun pandan di panci. Rebus menggunakan api kecil sampai mendidih. Angkat, biarkan dingin. | Tata daging kelapa muda, daging buah melon, dan selasih di gelas saji. Tuang sirop dan air jeruk nipis, kemudian tambahkan es batu. Hidangkan."
34,resep_minuman,"Resep Es Jeruk Teh Mint, Minuman Segar di Tenggorokan",26-Agustus-2024,resep_minuman,Rasa min ini berasal dari daun peppermint atau teh peppermint yang banyak dijual di pasaran.,"https://asset.kompas.com/crops/Rr8sflx_YBs2tqAgkEwz7ALKgkM=/893x387:4579x2844/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2023/01/27/63d36cf3bee74.jpg",https://www.kompas.com/food/read/2024/08/26/182602975/resep-es-jeruk-teh-mint-minuman-segar-di-tenggorokan,720 ml air mendidih | 12 tangkai daun mint segar | 4 kantong teh (sekitar 8 gram) | 200 gram gula putih | 240 ml jus jeruk | 60 ml jus lemon | 1200 ml air dingin | 3 irisan jeruk untuk hiasan | 3 irisan lemon untuk hiasan,Masukkan kantong teh dan tangkai daun mint ke dalam pitcher besar. | Tuangkan air mendidih ke dalam pitcher dan biarkan terendam selama sekitar 8 menit. | Angkat dan buang kantong teh serta daun mint. Tekan daun mint untuk mengeluarkan sisa cairan. | Tambahkan gula dan aduk hingga larut sempurna. | Sajikan dengan es batu dan hias dengan irisan jeruk serta lemon.
35,resep_minuman,"Resep Milk Tea Boba, Minuman Dingin untuk Anak di Acara 17 Agustus",16-Agustus-2024,resep_minuman,"Kamu bisa buat minuman boba seperti di mal untuk anak di rumah. Kelebihannya, jumlah gula bisa kamu sesuaikan dengan selera.","https://asset.kompas.com/crops/WX8t2JxAY7CD7_qLdXtX39a2QT8=/70x32:950x619/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2023/08/16/64dc2c1f33f14.jpg",https://www.kompas.com/food/read/2024/08/16/152400875/resep-milk-tea-boba-minuman-dingin-untuk-anak-di-acara-17-agustus,"6 kantong teh celup | 1.000 ml air | 100 ml kental manis putih | 300 gram es batu | 100 gram tepung ketan | 100 ml air | 1/4 sendok teh garam | 60 gram gula pasir | 50 gram cokelat masak pekat, dilelehkan | 15 gram mentega putih","Buat bobanya dulu. Tuang air ke campuran tepung ketan dan garam. Aduk rata. Saring sampai halus. Tuang ke dalam pinggan tahan panas. | Kukus 30 menit di atas api sedang sampai matang. Angkat. Panas-panas, masukkan cokelat masak pekat, mikser menggunakan kaki spiral sambil ditambah gula pasir dan mentega putih sampai kalis. | Seduh teh dan gula pasir dengan 100 ml air panas. Diamkan sampai warnanya pekat. Masukkan susu kental manis. Aduk rata. | Sajikan milk tea bersama bubble dan es batu."
36,resep_minuman,"Resep Es Kopi Lemon, Minuman Dingin yang Banyak Dijual di Kafe",12-Agustus-2024,resep_minuman,"Es kopi lemon ini sejatinya adalah kopi hitam yang diberi air lemon. Kamu bisa menggunakan berbagai teknik membuat kopi hitam, mulai dari tubruk, buat dengan moka pot, aeropresso, atau mesin espresso.",,https://www.kompas.com/food/read/2024/08/12/144200775/resep-es-kopi-lemon-minuman-dingin-yang-banyak-dijual-di-kafe,"1/4 cangkir (60 ml) kopi yang kuat | 1/4 cangkir (60 ml) air perasan lemon segar atau sesuai selera | 2 sendok makan (25 gram) gula pasir atau 3 sendok makan (45 ml) simpel sirup | Sedikit garam | Irisan lemon, untuk hiasan | Es batu","Aduk air lemon dengan gula dan garam sampai semuanya larut. | Masukkan es batu ke dalam gelas, tuangkan kopi. Lanjut, tuangkan air lemon. Aduk rata sebelum diminum."
37,resep_minuman,"Resep Kopi Telur ala Vietnam 4 Bahan, Wajib Pakai Telur Kampung",5-Agustus-2024,resep_minuman,"Resep kopi telur terbilang sederhana, karena terdiri dari espresso dengan rasa kuat, kental manis, dan telur merah.","https://asset.kompas.com/crops/cWoZRbrZayu1h2kJRTpizrmVb3o=/0x0:1000x667/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2023/03/17/6413a0034114f.jpg",https://www.kompas.com/food/read/2024/08/05/140800675/resep-kopi-telur-ala-vietnam-4-bahan-wajib-pakai-telur-kampung-,"4 kuning telur ayam kampung | 150 ml kental manis | 1 sdt ekstrak vanila | 200 ml espresso kuat | cokelat hitam, diparut (opsional)","Masukkan kuning telur, susu kental manis, dan ekstrak vanila ke dalam mangkuk besar. Kocok dengan mikser listrik selama setidaknya lima menit atau hingga pucat dan berbusa. | Masukkan empat gelas tahan panas atau ramekin ke dalam mangkuk yang lebih besar yang telah diisi setengahnya dengan air mendidih (ini akan menjaga kopi dalam gelas tetap panas lebih lama). | Tuangkan kopi yang baru diseduh ke dalam gelas, sisakan 2 sdm, lalu tambahkan adonan telur di atasnya. | Teteskan sisa kopi di atasnya agar meresap dan tenggelam ke dalam adonan. Taburkan sedikit cokelat hitam parut, jika suka. Sajikan segera dengan sendok."
38,resep_minuman,"Resep Hot Chocolate, Minuman Hangat untuk yang Sedang Sakit",29-Juli-2024,resep_minuman,"Kamu bisa menyesuaikan komposisinya dengan larangan makanan saat sakit. Misalnya, kurangi takaran gula dan krim.","https://asset.kompas.com/crops/8IezWtHaPGtLeU-3eW6s24Rz7p0=/0x302:1024x985/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2022/01/18/61e6c53c16dbc.jpg",https://www.kompas.com/food/read/2024/07/29/153100575/resep-hot-chocolate-minuman-hangat-untuk-yang-sedang-sakit,150 gr gula pasir atau sesuai selera | 70 gr cokelat bubuk tanpa pemanis | Garam secukupnya | 80 ml air mendidih | 850 ml susu | ¾ sdt ekstrak vanila | 125 ml krim cair,"Campurkan gula, bubuk cokelat, dan garam dalam panci. Tambahkan air mendidih dan aduk hingga rata. Didihkan campuran, aduk terus agar tidak gosong dan masak selama dua menit. | Aduk susu dan panaskan hingga sangat panas, tetapi tidak mendidih. | Angkat dari atas kompor, tambahkan vanila. | Tambahkan krim ke setiap cangkir untuk membantu mendinginkan coklat hingga mencapai suhu minum, lalu bagi coklat panas di antara empat cangkir. | Sajikan selagi panas."
39,resep_minuman,"Resep Teh Susu Jahe, Minuman Hangat Setelah Pulang Kerja",10-Juli-2024,resep_minuman,Minuman hangat seperti teh susu jahe ini bisa jadi pilihan untuk diminum setelah pulang kerja dan lelah seharian.,"https://asset.kompas.com/crops/WHIm_GseYlBspBGZSL8-tS62Yi0=/45x0:999x636/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2023/08/03/64cb23afde657.jpg",https://www.kompas.com/food/read/2024/07/10/171200875/resep-teh-susu-jahe-minuman-hangat-setelah-pulang-kerja-,"850 ml air | 4 sendok makan jahe segar, dikupas dan dicincang halus | 2 sendok makan daun teh hitam | 8 sendok makan susu | 8 sendok makan gula pasir (opsional)",Rebus air dan jahe sampai mendidih. Jika sudah mendidih matikan api kompor. masukkan daun teh. Aduk dan diamkan selama lima menit. | Tambahnan susu dan gula jika suka. Sajikan selagi hangat.
40,resep_minuman,"Resep Kunyit Asam, Minuman Empon-empon untuk Musim Pancaroba",10-Juli-2024,resep_minuman,Coba buat minuman berbasis empon-empon atau rimpang khas Indonesia yang memiliki khasiat membantu meningkatkan daya tahan tubuh. Salah satunya kunyit asem.,"https://asset.kompas.com/crops/rrJEM-OMY6wJvuSnQLDGpFacOxM=/24x0:867x562/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2021/03/02/603e41b8eaf6b.jpg",https://www.kompas.com/food/read/2024/07/10/080700975/resep-kunyit-asam-minuman-empon-empon-untuk-musim-pancaroba,"200 gram kunyit, dibakar, diparut | 250 gram gula merah | 100 gram asam jawa | 1.500 ml air | 1/2 sendok teh garam | 500 gram es batu (opsional)","Rebus kunyit, gula merah, asam jawa, dan garam bersama air sambil diaduk-aduk sampai mendidih. | Saring dan minum selagi hangat, atau bisa ditunggu dingin untuk ditambahkan es batu."
41,resep_minuman,"Resep Bandrek, Minuman Penghangat Tubuh Saat Musim Hujan",9-Juli-2024,resep_minuman,"Minuman tradisional penghangat tubuh ini dapat dibuat dari rebusan jahe, daun pandan, serai, cengkeh, gula merah, air, dan susu segar.","https://asset.kompas.com/crops/zkZpc_i2zmDGkqc4xjpM3u4Oab4=/0x0:1000x667/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2021/06/20/60cef105d4c03.jpg",https://www.kompas.com/food/read/2024/07/09/200200675/resep-bandrek-minuman-penghangat-tubuh-saat-musim-hujan,Kacang tanah (sangrai lalu kupas kulitnya) | Kolak kaling (rebus dengan gula) | Kelapa mudah serut | Makanan dan Minuman yang Memicu Asam Lambung,"Rebus air bersama jahe, daun pandan, serai, gula merah, gula pasir, dan cengkeh di dalam panci hingga mendidih dan sedikit kental, setelah itu tambahkan susu segar. | Masak kembali hingga bandrek mendidih, kemudian angkat dan saring. Sajikan bandrek selagi hangat dengan tambahan bahan pelengkap."
42,resep_minuman,"Resep Teh Mint Rempah Hangat, Minuman Saat Musim Hujan",7-Juli-2024,resep_minuman,"Tak perlu ribet, kamu bisa membuat teh rempah dengan tambahan daun mint untuk menyajikan minuman hangat.","https://asset.kompas.com/crops/B6QXs5mqgD29bDP54JtLpb9CFnU=/162x80:1118x717/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2023/06/08/6480ccc53346a.jpg",https://www.kompas.com/food/read/2024/07/07/200800475/resep-teh-mint-rempah-hangat-minuman-saat-musim-hujan,700 ml air | 1 batang kayu manis | 2 buah cengkih | 2 butir all spice | 230 gr daun mint segar | Madu (opsional),"Masukkan air, kayu manis, cengkih, dan allspice ke dalam panci besar. Didihkan. Rebus selama satu menit. | Masukkan daun mint. Angkat dari api, tutup dan diamkan selama lima menit. Saring teh. Sajikan dengan madu bila mau."
43,resep_minuman,"Resep Bandrek Jahe Merah, Minuman Hangat Saat Hujan",6-Juli-2024,resep_minuman,"Minuman khas sunda (Jawa Barat) ini cukup mudah dibuat, dengan bahan-bahan berupa santan, gula merah, jahe merah, garam, gula pasir, dan butiran merica.","https://asset.kompas.com/crops/uVBeNXHY_H7scqzPURbxz3qDUqM=/0x0:1000x667/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2020/03/29/5e80b62a3d674.jpg",https://www.kompas.com/food/read/2024/07/06/071500875/resep-bandrek-jahe-merah-minuman-hangat-saat-hujan,1 liter santan sedang dari 1 butir kelapa | 150 gr gula merah | 150 gr jahe merah (memarkan) | 1/2 sdt garam | 50 gr gula pasir | 1/2 sdt butiran merica,"Tuang santan ke panci, masukkan jahe merah. Rebus sampai mendidih dan beraroma. | Tambahkan gula merah, gula pasir, garam, dan butiran merica. Didihkan, kemudian angkat dan saring. Sajikan."
44,resep_minuman,"Resep Wedang Jahe Hangat, Minuman Empon-empon Saat Hujan",4-Juli-2024,resep_minuman,"Selain terasa hangat di tenggorokan, ada juga manis yang terasa saat menikmati wedang jahe.","https://asset.kompas.com/crops/0v4kbvilHPmxjRmMgXguKvR4QKc=/147x0:990x562/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2021/09/13/613f009db0057.jpg",https://www.kompas.com/food/read/2024/07/04/181500275/resep-wedang-jahe-hangat-minuman-empon-empon-saat-hujan,"100 gr jahe (bersihkan) | 1-2 batang serai (cuci, geprek) | 1-2 lembar kayu manis | 5-7 buah kapulaga (keluarkan bijinya) | 50-100 gr kunyit (bersihkan) | 10 biji cengkih | 150-200 gr gula kelapa atau gula aren | 2 liter air | Asam secukupnya | Daun pandan, bila suka","Iris tipis kunyit dan jahe, lalu hancurkan dengan blender dan tambahan 500 mililiter air. | Didihkan air, masukkan kunyit, jahe, dan bumbu lainnya ke dalam panci dan biarkan campuran mendidih dengan api kecil selama 15 menit. Tambahkan garam agar terasa lebih nikmat. | Saring wedang jahe rempah, tambahkan gula kelapa sambil diaduk kembali di atas api kompor sampai mendidih. Terakhir, saring dan buang kotoran gula aren bila ada. | Tuang wedang jahe ke dalam gelas. Siap dihidangkan selagi masih hangat."
45,resep_minuman,"Resep Sirup Jahe, Bikin Stok Minuman Sehat di Kulkas",11-Juni-2024,resep_minuman,"Bahan yang digunakan untuk membuat sirup jahe cukup sederhana, ada gula pasir, air putih, dan potongan jahe segar.","https://asset.kompas.com/crops/WCF_HmtTmAH2Q6eiBQl6a5985EA=/0x0:1500x1000/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2024/06/11/6667dc26e0610.jpg",https://www.kompas.com/food/read/2024/06/11/122925875/resep-sirup-jahe-bikin-stok-minuman-sehat-di-kulkas,200 gram gula pasir | 177 mililiter air putih | 125 gram potongan jahe segar,"Masukan gula dan air ke dalam panci berukuran sedang, lalu aduk sampai gula larut. Tambahkan irisan jahe lalu masak sembari diaduk hingga mendidih. | Kecilkan api kompor, lalu tutup panci dan biarkan mendidih selama 15 menit. Angkat panci dari kompor lalu biarkan panci tetap tertutup sekitar satu jam. | Saring jahe dan simpan air rebusan jahe di dalam botol. Tutup rapat botol dan simpan di dalam kulkas sebagai stok."
